柯蒂·斯密特-麦菲/科洛·莫瑞兹/理查德·詹金斯/卡拉·布欧诺/伊莱亚斯·科泰斯/萨莎·巴瑞斯/迪兰·科宁/里特奇·科斯特/迪兰·明奈特/吉米·贾克斯·平查克,1248592/1018981/1048145/1074937/1031868/1044918/1328497/1071529/1171930/1209260
桥本爱/中村苍/须贺健太/中山裕介/宫崎葵/ 安藤玉惠/木村多江/黑田大辅/清水伸/田中圭/洞口依子/谷原章介/新津知世/筱川桃音,1275733/1313341/1029983/1033585/1037138/1321863/1033326/1338342/1046799/1011150/1034012/1159106/1369387/1317897
古天乐/刘若英/曾宝仪/吴嘉龙/吴耀汉/周俊伟/任贤齐/林雪/谭俊彦/工藤佑也/郭羡妮/李勤勤,1027577/1041007/1252428/1214684/*/1001466/1009888/1274279/1025929/*/1217936/1274639
阿南达·爱华灵咸/Zerina Veesanun/Antwone Rommayanun/Chayanan Manomaisantiphap,1018444/*/*/*
罗伯特·肖/帕特里克·马基/Dandy Nichols/Sydney Tafler/Moultrie Kelsall,1055263/1125081/1131033/1156843/1107310
法尔哈德·赫拉德曼德/布巴·巴尤尔·/奥西纳·法赫,1361138/1361139/1361140
聂远/叶一云,1275718/1316732
保罗·沃克/珍尼希斯·罗德里格兹/南希·内夫/西恩·雅各布森/娜塔莉亚姗福瑞/TJ Hassan/Lena Clark/贾德·罗德曼,1031239/1171207/1336788/1336789/1336790/1249036/1336791/1336037
韩石圭/崔岷植/宋康昊/金允珍/黄晸玟/张铉诚/金秀路/朴勇宇/李钟赫/林炯俊/李胜欣/余浩民,1037285/1045142/1031238/1102505/1051046/1011152/1045773/1033569/1314814/1174372/1029133/*
查尔登·海斯顿/詹姆斯·柯本/芭芭拉·赫希,1027817/1049562/1006998
杰米·普莱斯利/戴文青木/霍莉·瓦兰丝/莎拉·卡特/娜塔莎·迈尔兹/小杉健/邹兆龙,1022590/1022644/1044890/1040584/1013863/1027528/1022821
Melissa Joan Hart ...  Susan Clarkson/Jonathan Brandis ...  Jason/David Gail ...  Matt,*/*/*
丹泽尔·华盛顿/梅格·瑞恩/迈克尔·莫里亚蒂/马特·达蒙/西恩·奥斯汀/斯科特·格伦,1054431/1016679/1000234/1054443/1031818/1007019
梅兰芳/姜妙香/萧德寅,1182714/*/*
雅克·维列雷/安德烈·杜索里埃/蒂埃里·莱尔米特/伯努瓦·马吉梅尔/Suzanne Flon,1007175/1009174/1040471/1045113/*
奥列佛·里德/理查德·查伯兰/麦克尔·约克/弗兰克·芬莱/拉蔻儿·薇芝,1007026/1000159/1002745/1025352/1049509
马克·沃尔伯格/凯特·玛拉/迈克尔·佩纳/丹尼·格洛弗/伊莱亚斯·科泰斯/罗娜·迈特拉,1035674/1031801/1131634/1010571/1031868/1022569
瑞恩·菲利普/珊特尔·范圣滕/辛希亚·阿戴-罗宾森,1040999/1022677/1318729
瑞恩·菲利普/埃迪·麦克林托克/欧玛·艾普斯/辛希亚·阿戴-罗宾森/大卫·马尔西亚诺/珊特尔·范圣滕/汤姆·塞兹摩尔/雅罗斯拉夫·波维洛/大卫·斯图尔特/拉维尔·伊斯亚诺夫,1040999/1124530/1009316/1318729/1117371/1022677/1036371/1190737/1042438/1361381
徐少强/刘松仁/高雄/张冲/张天爱,1048469/1028689/1374068/1317336/1314320
柳昇范/黄晸玟/秋瓷炫,1023431/1051046/1221319
王庆祥/廖京生/左翎/王振荣/雷明/张弘/孙毓才/谭增卫,1300406/1314453/1318361/1331290/1324046/1324070/1331306/1331287
强·沃特/伯特·雷诺兹/尼德·巴蒂/罗尼·考克斯/Ed Ramey,1013838/1004594/1010558/1025265/*
NotDefined,NotDefined
William Holden,*
伊夫·蒙当/安妮·吉拉尔多/坎迪斯·伯根,1027932/1041411/1044897
横内正/栗原小卷/新克利,*/*/1040188
萨宾·阿泽玛/芬尼·阿尔丹/皮埃尔·阿迪蒂/安德烈·杜索里埃/让·达斯特/Geneviève Mnich,1050282/1002812/1025132/1009174/1025642/*
傅声/郭追/罗莽/林珍奇/刘慧玲,1028495/*/1025509/*/1035710
石慧/鲍方/高远/陈娟娟/石磊/方婷/姜明/陈静波,1313008/1044120/1318632/1319537/1365291/1319486/1319302/1335747
陈思颖/刘锡明/吴孟达,*/*/*
吴京/郑中基/杨爱瑾/张兆辉/卢惠光/傅颖,1000525/1032940/1006188/1005843/1032633/1051442
基努·里维斯/桑德拉·布洛克/丹尼斯·霍珀/杰夫·丹尼尔斯,1008070/1022003/1044720/1006974
桑德拉·布洛克/杰森·帕特里克/威廉·达福/特穆拉·莫里森,1022003/1017936/1010539/1013898
米奇·马宇/Idriss Diop/埃尔莎·帕塔奇/菲力普·巴斯/Passi/拉奇妲·布拉克尼,1275137/*/1010610/1041902/*/1005252
伊万·麦克格雷格/瑞恩·高斯林/娜奥米·沃茨/凯特·伯顿/伊莉莎白·里瑟/鲍勃·霍斯金斯/詹尼安·吉劳法罗/黄荣亮/贝琦·安·贝克/杰西卡·赫特,1012532/1012531/1016675/1049825/1009236/1041156/1027823/1054808/1057803/1009416
袁牧之/韩铁夫/尤光照/英茵,1164796/*/*/*
多米尼克·谢尔伍德/菲比·托金/杰瑞米·桑普特/爱德·维斯特维克/安娜-露易丝·普拉曼/马克·博纳尔/塞巴斯蒂安·科赫/艾略特·奈特/安娜·威尔逊-琼斯/特蕾西伊芙艾策尔/Hari Dhillon/莎拉·斯图尔特/艾什雷·沃特斯/西蒙·梅雷尔斯/Julia Ragnarsson,1329292/1243052/1016664/1025139/1322399/1171254/1019130/1321770/1337311/1340550/*/1149127/1009644/1328124/*
岑建勋/陈敬/邵传勇,*/*/*
张译/廖凡/李晨/杨烁/吕夏/王黎雯/方慧/赵达/刘天佐/罗京民/倪大红/高子沣/任帅/岳旸,1274761/1007401/1274252/1275708/1318307/1275868/1316977/1322795/1318324/1313471/1274306/1322911/1316743/1327329
范·迪塞尔/杨紫琼/梅兰尼·蒂埃里/夏洛特·兰普林/热拉尔·德帕迪约,1041020/1022664/1009391/1007020/1013845
皮姆·范·隆美尔 Pim van Lommel/杰弗瑞·朗 Jeffrey Long/安妮塔·莫佳妮 Anita Moorjani/丹尼·莫佳妮 Danny Moorjani/阿图尔·德斯潘德 Atul Deshpande/珍妮丝·迈纳·霍尔登 Janice Miner Holden/马里奥·博勒加德 Mario Beauregard/汤姆·施罗德 Tom Shroder/乔尔·惠顿 Joel L.Whitton/卡洛琳·鲍曼 Carol Bowman/马约尔·达尔比尔·辛格 Major Dalbir Singh/吉姆·塔克 Jim B.Tucker/爱兰德·哈拉德 Erlendur Haraldsson/安东尼娅·米尔斯 Antonia Mills/迪恩·雷丁 Dean Radin/阿米特·戈斯瓦米 Amit Goswami/怀尔德·潘菲尔德/米歇尔·维策尔 Michael Witzel/乔纳森·爱德曼 Jonathan Edelmann/瓦苏达哈·纳拉亚南 Vasudha Narayanan/萨蒂亚·维拉特·夏斯特里 Satya Vrat Shastri/帕里克·李·米勒 Patrik Lee Miller/格林达金·哈瓦斯提·古加瓦 Giindajin Haawasti Guujaaw,*/*/*/*/*/*/*/*/*/*/*/*/*/*/*/*/1135663/*/*/*/*/*/*
亚伦·泰勒-约翰逊/约翰·塞纳/莱斯·纳克里,1017887/1044883/1209787
Yelena Tsyplakova/Igor Sklyar/Aleksandr Pankratov-Chyornyy/Nikolai Averyushkin/Pyotr Shcherbakov/Evgeniy Evstigneev,1153486/1159030/*/*/*/*
伊桑·霍克/卡门·艾乔戈/考乐姆·吉斯·雷尼/史蒂芬·麦克哈蒂/凯蒂·宝蓝德/托尼·纳波/Tony Nardi/Dan Lett/Joe Condren,1018984/1014022/1049641/1007032/1005079/1327982/1292933/1289852/1002030
Monika Hildebrand/Rolf Römer/Paul Eichbaum,*/*/*
Laetitia Casta/Yannick Renier/Yann Tregouët,*/*/*
汤姆·克鲁斯/雷蒙德·J·巴里/Caroline Kava/Josh Evans/Jamie Talisman/Anne Bobby/Samantha Larkin/汤姆·贝伦杰/弗兰克·威利/杰里·勒维尼/Richard Panebianco/Rob Camilletti/史蒂芬·鲍德温/Michael McTighe/Richard Haus/威廉·达福,1054435/1032043/1334518/1014165/*/1061951/*/1019024/1010646/1032091/*/*/1048144/*/*/1010539
浅野忠信/田中丽奈/南沙良/鎌田らい樹/新井美羽/水泽绅吾/池田成志/宫藤官九郎/寺岛忍,1036630/1018750/1378935/*/*/1369971/1317516/1012784/1014742
杰克·莱蒙/朱莉·安德鲁斯/萨莉·凯勒曼,1007006/1041081/1019117
志村乔/千秋实/藤原釜足/金子信雄/中村伸郎,1032411/1023321/1016877/1003533/1051581
田中圭/小田切让/山田绢绪,1011150/1007189/1053756
窦靖童,1365193
NotDefined,NotDefined
永野芽郁/龙星凉/樱井孝宏/落合扶树/大友花恋/樱田通/水谷果穂/唐田英里佳/白石隼也/森尾由美/永井響,1315734/1275621/1019264/1315181/1336364/1275730/1344105/1350837/1321042/1021017/1363065
托比·琼斯/西格妮·韦弗/格温妮斯·帕特洛/桑德拉·布洛克/伊莎贝拉·罗西里尼/杰夫·丹尼尔斯/丹尼尔·克雷格/彼得·博格丹诺维奇/Michael Panes/李·佩斯,1107884/1053569/1018985/1022003/1019046/1006974/1025175/1022754/1000862/1018975
Sonora/Johnny Rocco/Jay Edwards,*/*/*
Sotiria Leonardou/Nikos Kalogeropoulos/Michalis Maniatis/泰米丝·芭查卡/Nikos Dimitratos,1289808/1288051/1290870/1063545/1084407
NotDefined,NotDefined
John Cage/Rahsaan Roland Kirk,*/*
高本惠/山本麻里安/新谷良子/落合佑里香/坂本梓马/三石琴乃/绿川光/榎本温子/高桥直纯/松本保典/今井由香,*/*/*/*/*/*/*/*/*/*/*
柿原徹也/宫田幸季/三木真一郎/樱井孝宏/加藤英美里/羽多野涉/赤崎千夏/关俊彦/千叶繁/江口拓也,1015315/1029594/1036235/1019264/1258374/1034346/1327867/1020051/1008229/1317111
入野自由/早见沙织/松冈茉优/悠木碧/小野贤章/金子有希/石川由依/潘惠美/丰永利行,1005438/1020667/1320978/1001776/1323336/1343830/1329107/1324022/1312960
Monte Blue/Patsy Ruth Miller/Lilyan Tashman,*/*/*
Gustaw Holoubek/Aleksandra Slaska/Teresa Szmigielówna,1093341/1152217/1148907
NotDefined,NotDefined
陈敬/江龙/林国斌/林威/沈威/黄光亮/方烈/蓝湘森,1317766/1319652/1289293/1289306/1297537/1301194/*/*
万梓良/徐锦江/林国斌/袁日初/王小凤/成奎安/陈敬,1023948/1028828/1289293/1316395/1275089/1141665/1317766
刘德华/徐锦江/李美凤/莫少聪,1054424/1028828/1051304/1037846
黄秋生/吴兴国/吴家丽/陈明真/于荣光,*/*/*/*/*
蔡鸿翔/陈玛雅/李耕/温海涛/杨代林/吴珊珊/吕华林,1321149/1323188/1328247/1318344/1374065/1335970/1374066
热拉尔·德帕迪约/伯努瓦·波尔沃德/文森特·拉科斯特/赛琳娜·萨莱特/古斯塔弗·德·科文/Andréa Ferréol/基娅拉·马斯特洛亚尼/伊兹雅·海格林/安娜·吉拉多特/米歇尔·维勒贝克/Blutch,1013845/1050088/1325955/1320325/1303251/1083033/1018149/1348844/1348247/1032963/1015138
Georges Méliès,*
德里克·卢克/迈克尔·伊雷/拉兹·阿隆索/约翰·特托罗/罗伯特·约翰·伯克/奥玛·本森·米勒/欧玛瑞·哈德威克/皮耶尔弗兰切斯科·法维诺/瓦伦蒂娜·切尔维/克里斯蒂安·贝克尔,1044955/1022673/1277094/1031851/1049757/1027343/1013901/1049937/1000354/1041227
史蒂夫·麦奎因/理查德·阿滕伯勒/坎迪斯·伯根/理查德·克里纳/岩松信/拉里·盖茨/Charles Robinson/西蒙·奥克兰/福特·雷尼/乔·托克尔/Gavin MacLeod/Joe Di Reda/理查德·洛/Barney Phillips/秦沛,1002693/1049601/1044897/1036515/1036406/1097614/1139787/1135067/1145269/1153010/1116153/1082250/1120102/1130823/1048476
菲利普·努瓦雷/让·雷谢夫/Jacques Denis,1027971/1048275/1085706
保罗.纽曼/娜塔利·伍德,*/1009259
克里斯蒂安·贝尔/娜塔莉·波特曼/凯特·布兰切特/泰莉莎·帕尔墨/韦斯·本特利/乔·曼根尼罗/杰森·克拉科/尼克·奥弗曼/乔尔·金纳曼/安东尼奥·班德拉斯/妮基·韦兰/伊莎贝尔·卢卡斯/迈克尔·维克特/托马斯·列农/凯蒂娅·温特/凯文·考利甘,1005773/1054454/1054441/1031836/1049518/1013768/1305193/1009365/1036743/1022582/1221955/1054221/1055545/1025213/1315920/1002746
莉莉·柯林斯/杰米·坎贝尔·鲍尔/凯文·席格斯/杰迈玛·韦斯特/罗伯特·希恩/罗伯特·梅耶/凯文·杜兰/高以翔/琳娜·海蒂/哈里·范·戈库姆/希·庞德/杰瑞德·哈里斯/乔纳森·莱斯·梅耶斯/艾丹·特纳/斯蒂芬·R·哈特/查德·康奈尔/克里斯·拉茨/埃利亚斯·穆巴里克,1018977/1040510/1040993/1161570/1013911/1040613/1013790/1273313/1053571/1276202/1013803/1049700/1012518/1018162/1205491/1077371/1333608/1018334
Aleksandr Chistyakov/Vera Baranovskaya/Ivan Chuvelyov/V. Obolensky/Aleksei Davor/Vladimir Fogel/Aleksandr Gromov/尼古拉·赫梅廖夫/谢尔盖·科马罗夫/弗谢沃罗德·普多夫金/Max Tereshkovich/Viktor Tsoppi/M. Tsybulsky/Anna Zemtsova,1345295/1327183/*/*/*/*/*/1113068/1002458/1032729/*/*/*/*
艾米·西米茨/凯特·林恩·希尔/乔·斯万博格/AJ·鲍恩/Kentucker Audley,1307449/1337414/1050208/1036966/*
伊倉一寿/速水奖/山口胜平/榊原良子,*/1027092/1018954/1020522
伊仓一惠/速水奖/榊原良子/山口胜平/安藤ありさ/山本百合子/若本规夫 Norio Wakamoto/屋良有作/玄田哲章 Tesshô Genda/松本保典 Yasunori Matsumoto/土井美加,1003859/1027092/1020522/1018954/*/1008507/*/1034285/*/*/1025847
Hannu-Pekka Björkman/Kari Väänänen/Mikko Leppilampi/Minna Haapkylä/Mikko Kouki,1064324/1050800/1196229/*/1051297
Brandon Maggart/Jeffrey DeMunn,*/*
彼得·比灵斯雷/梅林达·狄龙/达伦·麦克加文,1000178/1027399/1048215
金·凯瑞/泰勒·摩森/杰弗里·塔伯/莫莉·香侬/乔希·瑞安·伊万斯,1054438/1025140/1010578/1049580/1014200
比利·鲍伯·松顿/凯西·贝茨/托尼·考克斯/克里斯蒂娜·亨德里克斯/布瑞特·凯利/瑞恩·汉森/珍妮·吉格瑞诺/杰夫·斯科夫龙/克里斯蒂娜·罗塞托/迈克·斯塔尔/奥克塔维亚·斯宾瑟/西拉·维克多/隆巴多·博伊尔,1025200/1010555/1000290/1047880/1168595/1009328/1365147/1155291/1240735/1025280/1154263/1185804/1077918
阿尔伯特·芬尼/伊迪斯·伊万斯/肯尼思·莫尔/劳伦斯·奈史密斯,1048153/1080783/1050044/1126892
NotDefined,NotDefined
Emmanuelle Vaugier/Richard Ruccolo/Dean Cain/Brock Burnett/Michael Ciminera,*/*/*/*/*
NotDefined,NotDefined
米密·布勒内斯库/Mirela Oprisor/玛莉亚·波比丝达舒/维克托·雷本久克/德拉戈什·布库尔/艾德里安·凡希加/Ioana Blaj,1355333/1355334/1005399/1005546/1018409/1356673/1355335
米歇尔·诺尔顿/山农·库克/Zoé De Grand Maison,1293249/1348706/1340883
威尔·法瑞尔/詹姆斯·肯恩/爱德华·阿斯纳/佐伊·丹斯切尔,1009242/1000050/1054334/1013758
张国荣/麦嘉/徐小凤/陈百强/李丽珍,1003494/1274986/1314059/1073785/1016848
黛安·克鲁格/纳塔莉·德赛/本诺·菲尔曼/罗兰多·比利亚松/吉约姆·卡内/加里·刘易斯/丹尼·伯恩/丹尼尔·布鲁尔/卢卡斯·贝尔沃克斯/艾利克斯·费恩/史蒂文·罗伯特森/Frank Witter/贝尔纳·勒科克/伊恩·理查森/Thomas Schmauser,1025151/1080158/1090239/1218494/1000177/1289963/1009442/1053566/1041649/1028439/1315249/1194201/1028328/1055184/*
蒂姆·艾伦/温迪·古逊/祖德·莱茵霍尔德/艾力克·洛伊德/大卫·克鲁霍尔特兹,1017911/1048189/1019067/1045072/1044908
Bill Mumy/Biff Elliot/Lucy Prentis/Stephen Dunne,*/*/*/*
郭富城/桂纶镁/夏雨/秦海璐/张震/廖启智/夏文汐/李绮虹/万茜/甘国亮,1041390/1215287/1041082/1274437/1077991/1274268/1274302/1032921/1315477/1050798
林子祥/岑建勋/张曼玉/午马/秦沛/廖启智/徐锦江,1029253/1274474/1274231/1054282/1048476/1274268/1028828
NotDefined,NotDefined
约瑟夫·高登-莱维特/塞斯·罗根/安东尼·麦凯/吉莉恩·贝尔/丽兹·卡潘/迈克尔·珊农/敏迪·卡灵/詹姆斯·弗兰科/坎耶·威斯特/麦莉·赛勒斯/洛莱妮·图桑特/狄奥多拉·伍利/海伦娜·约克/阿隆·希尔/娜塔莉·奈普/巴朗·戴维斯/兰道尔·朴,1101703/1002668/1027217/1335295/1009234/1144415/1009334/1019001/1018112/1041019/1000397/1347937/1334708/1217546/1313181/1000876/1345622
艾洛斯·慕福特/迈克尔·斯塔尔·大卫/克里斯托弗·洛伊德/威廉·夏特纳/苔丝阿特金斯,1272048/1170474/1027163/1002704/1337531
Dmitry Medvedev/Alina Bulynko/Sergey Pokhodaev/Ivan Urgant/Sergey Svetlakov/Elena Plaksina/维拉·布列内娃,*/*/*/1225013/*/*/1005630
Alastair Sim/Kathleen Harrison/Mervyn Johns,*/*/*
Reginald Owen/Gene Lockhart,*/*
NotDefined,NotDefined
George C. Scott/Frank Finlay,*/*
金·凯瑞/加里·奥德曼/罗宾·怀特/科林·费尔斯/史蒂夫·瓦伦丁/达里尔·沙巴拉/Sage Ryan/鲍勃·霍斯金斯,1054438/1010507/1002676/1031223/1040605/1017971/*/1041156
莱西·沙伯特/凯文·张伯伦/布伦南·埃利奥特/David Pittinger,1027157/1076329/1325403/1189317
NotDefined,NotDefined
丹尼·艾夫曼/克里斯·萨兰登/凯瑟琳·欧哈拉/威廉·赫基/Glenn Shadix/保罗·雷宾斯/肯·帕吉/Debi Durst/格雷格·普罗普斯,1019059/1025203/1031193/1100271/1142171/1049545/1127286/1088261/1133824
前野智昭/名塚佳织/新谷良子/佐藤利奈/今野宏美/ゆかな/伊藤静/阿澄佳奈/寺岛拓笃,1312872/1048640/1004083/1241851/1053728/*/1212736/1257566/1274697
David Huddleston/Burgess Meredith/Jeffrey Kramer,*/*/*
John Abbey/Bibi Andersson/Dimitar Buynozov,*/*/*
伊恩·麦柯肖恩/马修·麦克费登/埃迪·雷德梅恩/海莉·阿特维尔/莎拉·帕里什/娜塔丽雅·沃尔娜/大卫·奥克斯/安纳托·陶布曼/山姆·克拉弗林/托尼·库兰/戈兹·奥托/卢夫斯·塞维尔/艾丽森·皮尔,1027143/1025138/1010503/1000051/1127076/1165776/1027450/1016717/1010617/1036415/1027957/1041126/1036381
古谷彻/铃置洋孝/桥本晃一/堀川亮/掘秀行,1025560/1033903/*/1008133/*
広川太一郎/神谷明/古川登志夫,*/*/*
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
古谷彻/铃置洋孝/桥本晃一/堀川亮/掘秀行,1025560/1033903/*/1008133/*
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
NotDefined,NotDefined
古谷徹/潘恵子/藤田淑子/鈴置洋孝,*/*/*/*
石川界人/赤羽根健治/小野贤章/冈本信彦/野岛健儿/小山力也/川田绅司/真殿光昭/浪川大辅/平田广明/宫本充/浅野真澄/桐本琢也/森川智之,1327730/1316336/1323336/1276112/1034184/1038087/1204017/1024329/1001127/1025580/1052033/1051610/1250852/1008108
古谷彻/铃置洋孝/桥本晃一/堀川亮/堀秀行/潘恵子,*/*/*/*/*/*
古谷彻 Tôru Furuya/铃置洋孝 Hirotaka Suzuoki/桥本晃一 Kôichi Hashimoto/堀川亮 Ryô Horikawa,*/*/*/*
NotDefined,NotDefined
让·谷克多/爱德瓦·德米特/Francine Weisweiler,1009659/1015079/*
阿尔多·法布里齐/Gianfranco Bellini/Peparuolo/Severino Pisacane/Roberto Sorrentino,1041885/1215305/1354058/1354060/1354061
森山未来/星野源/铃木玲子,1024080/1316625/1155760
森山未来/星野源,1024080/1316625
阿什利·詹森/马丁·弗瑞曼/杰森·沃特金斯/马克·伍顿/杰弗里·哈钦斯/帕姆·费里斯/瑞奇·汤林森/菲利斯·洛根/约翰·塞森斯,1105399/1049612/1169140/1312912/1313169/1013974/1028054/1115951/1016745
萧芳芳/陈宝珠/李红/吴千枫/罗兰/郑君绵/西瓜刨/容玉意/柳青/丁凤/柠檬/周吉/萧锦/矮冬瓜/矮冬瓜/徐松鹤/陈少鹏/白文彪/张作舟,1033099/1017129/*/*/*/*/*/*/*/*/*/*/*/*/*/*/*/*/*
石川界人/竹达彩奈/悠木碧/小仓唯/内田真礼,1327730/1275105/1001776/1314690/1319106
Rick Hill/Barbi Benton/Richard Brooker,*/*/*
约翰·特莱斯基/莫妮卡·加布里埃尔/约翰•拉扎尔,1019217/1022770/1108717
Laura Gemser/Christian Anders/Simone Brahmann,*/*/*
阿尔弗雷多·兰达/特雷勒·帕维斯/Belén Ballesteros/Juan Sachez,1032900/1142053/*/*
迈克尔·帕克斯/Ulla Bergryd/理查德·哈里斯/约翰·休斯顿/史蒂芬·博伊德/乔治·C·斯科特/艾娃·加德纳/彼得·奥图尔/Zoe Sallis/加布里埃尔·费泽蒂/埃莱奥若拉·罗西·德拉哥/弗兰科·内罗/普佩拉·玛奇奥/Robert Rietty/Peter Heinze,1048217/*/1027172/1025239/1009479/1027851/1013886/1025208/*/1032394/1146674/1036400/1124544/1146607/*
迪奥戈·莫加多/Laurie Calvert/Paul Marc Davis/艾波·罗丝·雷瓦/兰利·柯克伍德/Soraya Radford/Fraser Ayres/Eddie Elks,1134870/*/*/1323445/1104704/*/*/*
帕特·奥布莱恩/亨弗莱·鲍嘉/安·谢里登/巴顿·麦克莱恩,1054769/1047982/1032137/1117300
杰拉丁·卓别林/Juan Luis Galiardo/Fernando Cebrián,1025238/*/*
科林·法瑞尔/妮可·基德曼/艾丽西亚·希尔维斯通/拉菲·卡西迪/比尔·坎普/巴里·基奥干,1084255/1054442/1031789/1328234/1349856/1360874
加斯帕德·尤利尔/热雷米·勒尼埃/路易·加瑞尔/蕾雅·赛杜/艾梅琳·瓦拉德/阿蜜拉·卡萨/米莎·莱斯科特/赫尔穆特·贝格/瓦莱丽亚·布鲁尼·泰德斯基/薇拉莉·邓泽里/雅斯米内·特林卡/多米尼克·桑达/布拉迪·科贝特,1036470/1014162/1018067/1009295/1338035/1045238/1356723/1019125/1041252/1282608/1045359/1032386/1022757
